"","name","peak_pref","peak_height","tolerance","strength","responsiveness","smoothing","pb","year","time","date","color","temp","plant.rep","site","sp","treat","pl.rep","daysintreat","loc","location","hour","minutes","circ.time","cos","sin","plants","sp.on.pl","aggregation","molt","age"
"177","X180_HF_homo",321.187,0.962,71.57,2.709,0.278,0.005,"180","2020","12:03:00 PM","10/08/20","R","25.3","A","FST","HF","homo","A FST 2020",6,"FST","symp",12,3,3.15468262297975,-0.999914327574007,-0.0130895955713444,"2020 homo HF FST A","HF","2020 HF FST A","2020-07-05",36
"178","X181_LF_homo",210.67,0.592,66.708,2.054,0.167,0.005,"181","2020","12:45:00 PM","10/08/20","W","25.3","C","FGC","LF","homo","C FGC 2020",6,"FGC","symp",12,45,3.33794219443915,-0.980785280403231,-0.195090322016128,"2020 homo LF FGC C","LF","2020 LF FGC C","2020-07-08",33
"179","X182_LF_homo",184.932,3.957,105.91,1.505,1.333,0.005,"182","2020","01:10:00 PM","10/08/20","R","25.5","C","FGC","LF","homo","C FGC 2020",6,"FGC","symp",13,10,3.4470252726888,-0.953716950748227,-0.300705799504273,"2020 homo LF FGC C","LF","2020 LF FGC C","2020-07-08",33
"180","X183_LF_homo",219.034,0.194,80.597,1.831,0.056,0.05,"183","2020","01:22:00 PM","10/08/20","R","25.3","C","FGC","LF","homo","C FGC 2020",6,"FGC","symp",13,22,3.49938515024863,-0.936672189248398,-0.350207381259468,"2020 homo LF FGC C","LF","2020 LF FGC C","2020-07-08",33
"181","X184_LF_homo",137.077,1.838,84.983,1.185,0.667,0.005,"184","2020","01:37:00 PM","10/08/20","W","25.4","C","FGC","LF","homo","C FGC 2020",6,"FGC","symp",13,37,3.56483499719842,-0.911762043577089,-0.410718852613477,"2020 homo LF FGC C","LF","2020 LF FGC C","2020-07-08",33
"182","X185_LF_homo",199.739,3.746,68.136,2.393,0.889,0.005,"185","2020","02:03:00 PM","10/08/20","W","25.3","A","FGC","LF","homo","A FGC 2020",6,"FGC","symp",14,3,3.67828139857805,-0.859406411501453,-0.511293086077052,"2020 homo LF FGC A","LF","2020 LF FGC A","2020-07-07",34
"183","X186_LF_homo",281.254,1.093,145.503,0.85,0.5,0.05,"186","2020","02:24:00 PM","10/08/20","R","25.5","A","FGC","LF","homo","A FGC 2020",6,"FGC","symp",14,24,3.76991118430775,-0.809016994374947,-0.587785252292473,"2020 homo LF FGC A","LF","2020 LF FGC A","2020-07-07",34
"184","X187_HF_homo",302.232,2.75,80.716,1.194,0.889,0.01395171,"187","2020","02:54:00 PM","10/08/20","R","25.4","C","FGC","HF","homo","C FGC 2020",6,"FGC","symp",14,54,3.90081087820733,-0.725374371012288,-0.688354575693754,"2020 homo HF FGC C","HF","2020 HF FGC C","2020-07-07",34
"185","X188_HF_homo",349.271,2.817,101.031,1.217,1,0.02829996,"188","2020","03:08:00 PM","10/08/20","W","25.5","C","FGC","HF","homo","C FGC 2020",6,"FGC","symp",15,8,3.96189740202713,-0.681998360062499,-0.73135370161917,"2020 homo HF FGC C","HF","2020 HF FGC C","2020-07-07",34
"186","X189_HF_homo",323.737,3.133,66.181,2.071,0.778,0.005,"189","2020","03:46:00 PM","10/08/20","R","25.5","C","FGC","HF","homo","C FGC 2020",6,"FGC","symp",15,46,4.12770368096659,-0.551936985312058,-0.833885822067168,"2020 homo HF FGC C","HF","2020 HF FGC C","2020-07-07",34
"187","X190_HF_homo",296.877,0.747,132.447,0.796,0.333,0.05,"190","2020","04:00:00 PM","10/08/20","R","25.5","C","FGC","HF","homo","C FGC 2020",6,"FGC","symp",16,0,4.18879020478639,-0.5,-0.866025403784438,"2020 homo HF FGC C","HF","2020 HF FGC C","2020-07-07",34
"188","X191_LF_homo",178.54,3.042,63.92,2.718,0.667,0.005,"191","2020","10:22:00 AM","11/08/20","R","25.4","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",10,22,2.71398698685118,-0.909961270876543,0.414693242656239,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"189","X192_LF_homo",179.679,2.965,194.854,0.434,1.667,0.005,"192","2020","10:34:00 AM","11/08/20","R","25.4","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",10,34,2.76634686441101,-0.930417567982024,0.366501226724298,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"190","X193_LF_homo",182.875,4.116,78.608,1.344,1.333,0.005,"193","2020","10:46:00 AM","11/08/20","R","25.5","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",10,46,2.81870674197084,-0.948323655206199,0.317304656405092,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"191","X194_LF_homo",209.225,4.054,145.894,0.23,2.389,0.005,"194","2020","11:11:00 AM","11/08/20","R","25.5","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",11,11,2.92778982022049,-0.977231106462679,0.212177672156446,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"192","X195_LF_homo",225.681,3.563,123.012,0.284,1.944,0.02510162,"195","2020","11:41:00 AM","11/08/20","W","25.7","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",11,41,3.05868951412006,-0.996565502497761,0.0828082075122042,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"193","X196_LF_homo",191.392,3.955,69.071,2.395,0.944,0.005,"196","2020","11:53:00 AM","11/08/20","W","25.6","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",11,53,3.11104939167989,-0.999533590836713,0.0305385132098231,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"194","X197_LF_homo",211.214,3.631,86.989,1.555,1.111,0.005,"197","2020","12:06:00 PM","11/08/20","W","25.5","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",12,6,3.16777259236971,-0.999657324975557,-0.0261769483078732,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"195","X198_LF_homo",205.876,2.32,100.011,1.153,0.833,0.04008847,"198","2020","12:19:00 PM","11/08/20","W","25.6","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",12,19,3.22449579305952,-0.996565502497761,-0.0828082075122039,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"196","X199_LF_homo",185.357,2.44,87.04,1.395,0.778,0.02912358,"199","2020","12:34:00 PM","11/08/20","R","25.8","A","PVN","LF","homo","A PVN 2020",6,"PVN","allo",12,34,3.28994564000931,-0.989015863361917,-0.14780941112961,"2020 homo LF PVN A","LF","2020 LF PVN A","2020-07-08",34
"197","X200_LF_hete",193.687,3.59,66.47,2.466,0.833,0.005,"200","2020","11:17:00 AM","12/08/20","W","24.8","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",11,17,2.9539697590004,-0.98245039772551,0.186524036008735,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"198","X201_LF_hete",186.173,3.164,77.707,1.496,0.944,0.007402557,"201","2020","11:38:00 AM","12/08/20","W","24.6","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",11,38,3.04559954473011,-0.995396198367179,0.0958457525202239,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"199","X202_LF_hete",213.662,4.04,99.926,1.312,1.389,0.005,"202","2020","12:04:00 PM","12/08/20","W","24.7","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",12,4,3.15904594610974,-0.999847695156391,-0.0174524064372836,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"200","X203_LF_hete",186.445,3.721,64.566,1.181,1.111,0.005,"203","2020","12:23:00 PM","12/08/20","W","24.8","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",12,23,3.24194908557947,-0.994968518250912,-0.100188061612076,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"201","X204_LF_hete",185.969,2.333,121.159,0.775,1,0.05,"204","2020","12:39:00 PM","12/08/20","W","24.8","B","FGC-FST","LF","hete","B FGC-FST 2020",6,"FGC","symp",12,39,3.31176225565924,-0.985556059058078,-0.169349503849025,"2020 hete LF FGC-FST B","LF-HF","2020 LF-HF FGC-FST B",NA,NA
"202","X205_LF_hete",177.826,3.603,78.659,1.84,1,0.005,"205","2020","01:25:00 PM","12/08/20","W","24.6","A","PVN-FST","LF","hete","A PVN-FST 2020",6,"PVN","allo",13,25,3.51247511963859,-0.932007869282799,-0.362438038283701,"2020 hete LF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"203","X206_LF_hete",177.044,3.102,57.46,2.059,0.722,0.005,"206","2020","01:45:00 PM","12/08/20","W","24.8","A","PVN-FST","LF","hete","A PVN-FST 2020",6,"PVN","allo",13,45,3.5997415822383,-0.896872741532688,-0.442288690219002,"2020 hete LF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"204","X207_HF_hete",297.064,3.135,65.348,2.454,0.722,0.005,"207","2020","02:44:00 PM","12/08/20","R","24.8","A","PVN-FST","HF","hete","A PVN-FST 2020",6,"FST","symp",14,44,3.85717764690747,-0.754709580222772,-0.656059028990507,"2020 hete HF PVN-FST A","LF-HF","2020 LF-HF PVN-FST A",NA,NA
"205","X208_LF_homo",182.314,3.017,69.513,2.379,0.722,0.005,"208","2020","03:10:00 PM","12/08/20","W","24.9","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",15,10,3.9706240482871,-0.67559020761566,-0.737277336810124,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",35
"206","X209_LF_homo",190.321,2.419,84.643,1.279,0.778,0.0132327,"209","2020","03:28:00 PM","12/08/20","W","24.8","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",15,28,4.04916386462684,-0.615661475325659,-0.788010753606722,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",35
"207","X210_LF_homo",184.099,3.502,66.606,1.254,1.056,0.005,"210","2020","03:41:00 PM","12/08/20","R","24.9","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",15,41,4.10588706531666,-0.569996762596303,-0.821646937942164,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",35
"208","X211_LF_homo",196.815,3.876,69.768,1.512,1.111,0.005,"211","2020","03:52:00 PM","12/08/20","W","24.8","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",15,52,4.1538836197465,-0.529919264233205,-0.848048096156426,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",35
"209","X212_LF_homo",201.864,0.913,73.27,1.048,0.333,0.005,"212","2020","04:05:00 PM","12/08/20","W","24.8","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",16,5,4.21060682043632,-0.480988768919389,-0.876726755707507,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",35
"210","X214_LF_homo",219.561,1.97,56.933,3.106,0.389,0.005,"214","2020","04:31:00 PM","12/08/20","R","24.8","D","FGC","LF","homo","D FGC 2020",6,"FGC","symp",16,31,4.32405322181595,-0.378648617352434,-0.925540504017566,"2020 homo LF FGC D","LF","2020 LF FGC D","2020-07-08",35
"211","X216_HF_hete",339.683,3.057,64.821,1.413,0.889,0.005,"216","2020","12:15:00 PM","13/08/20","W","24.5","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",12,15,3.20704250053958,-0.997858923238603,-0.0654031292301429,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"212","X217_LF_hete",189.539,2.77,58.769,3.107,0.556,0.005,"217","2020","12:37:00 PM","13/08/20","R","24.5","A","FGC-FST","LF","hete","A FGC-FST 2020",6,"FGC","symp",12,37,3.30303560939927,-0.986996366560232,-0.160742565603826,"2020 hete LF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"213","X219_LF_hete",142.058,4.106,86.122,1.492,1.278,0.001,"219","2020","01:28:00 PM","13/08/20","R","24.6","A","FGC-FST","LF","hete","A FGC-FST 2020",6,"FGC","symp",13,28,3.52556508902855,-0.927183854566788,-0.374606593415912,"2020 hete LF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"214","X220_HF_hete",300.107,0.192,80.937,1.785,0.056,0.05,"220","2020","01:56:00 PM","13/08/20","W","24.6","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",13,56,3.64773813666815,-0.874619707139396,-0.484809620246337,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"215","X221_LF_hete",210.109,0.608,52.904,3.478,0.111,0.005,"221","2020","02:12:00 PM","13/08/20","R","24.6","A","FGC-FST","LF","hete","A FGC-FST 2020",6,"FGC","symp",14,12,3.71755130674792,-0.838670567945424,-0.544639035015027,"2020 hete LF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"216","X222_HF_hete",315.56,3.55,62.611,2.661,0.778,0.005,"222","2020","02:26:00 PM","13/08/20","W","24.6","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",14,26,3.77863783056772,-0.803856860617218,-0.594822786751341,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"217","X223_HF_hete",305.037,2.673,70.414,2.183,0.667,0.007370676,"223","2020","02:51:00 PM","13/08/20","W","24.6","A","FGC-FST","HF","hete","A FGC-FST 2020",6,"FST","symp",14,51,3.88772090881737,-0.734322509435686,-0.678800745532942,"2020 hete HF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"218","X224_LF_hete",188.655,3.48,120.054,1.358,1.278,0.005,"224","2020","03:07:00 PM","13/08/20","R","24.5","A","FGC-FST","LF","hete","A FGC-FST 2020",6,"FGC","symp",15,7,3.95753407889714,-0.685182990326359,-0.7283709698824,"2020 hete LF FGC-FST A","LF-HF","2020 LF-HF FGC-FST A",NA,NA
"219","X225_LF_hete",183.453,2.671,59.976,1.233,0.778,0.005,"225","2020","10:34:00 AM","14/08/20","R","24.5","B","PVN-FST","LF","hete","B PVN-FST 2020",6,"PVN","allo",10,34,2.76634686441101,-0.930417567982024,0.366501226724298,"2020 hete LF PVN-FST B","LF-HF","2020 LF-HF PVN-FST B",NA,NA
"220","X226_LF_homo",198.379,3.333,65.28,0.92,1.111,0.005,"226","2020","01:58:00 PM","14/08/20","W","25.2","B","FST","LF","homo","B FST 2020",6,"FST","symp",13,58,3.65646478292812,-0.8703556959399,-0.492423560103467,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",37
"221","X227_LF_homo",190.304,1.896,91.698,1.474,0.611,0.007161673,"227","2020","02:38:00 PM","14/08/20","W","25.4","B","FST","LF","homo","B FST 2020",6,"FST","symp",14,38,3.83099770812755,-0.77162458338772,-0.636078220277764,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",37
"222","X228_LF_homo",183.232,2.314,60.095,2.624,0.5,0.005,"228","2020","02:56:00 PM","14/08/20","R","25.4","B","FST","LF","homo","B FST 2020",6,"FST","symp",14,56,3.9095375244673,-0.719339800338651,-0.694658370458997,"2020 homo LF FST B","LF","2020 LF FST B","2020-07-08",37
"223","X229_HF_hete",316.597,4.001,79.934,1.879,1.111,0.005,"229","2020","11:33:00 AM","15/08/20","R","24.5","B","BOG-FST","HF","hete","B BOG-FST 2020",6,"FST","symp",11,33,3.02378292908018,-0.993068456954926,0.117537397457838,"2020 hete HF BOG-FST B","LF-HF","2020 LF-HF BOG-FST B",NA,NA
"224","X230_LF_hete",170.754,3.483,70.108,0.64,1.278,0.005,"230","2020","11:54:00 AM","15/08/20","W","24.5","B","BOG-FST","LF","hete","B BOG-FST 2020",6,"BOG","allo",11,54,3.11541271480988,-0.999657324975557,0.0261769483078734,"2020 hete LF BOG-FST B","LF-HF","2020 LF-HF BOG-FST B",NA,NA
"225","X231_HF_hete",291.607,2.671,59.16,2.855,0.556,0.005,"231","2020","12:16:00 PM","15/08/20","R","24.6","B","BOG-FST","HF","hete","B BOG-FST 2020",6,"FST","symp",12,16,3.21140582366957,-0.997564050259824,-0.0697564737441257,"2020 hete HF BOG-FST B","LF-HF","2020 LF-HF BOG-FST B",NA,NA
"226","X232_HF_hete",325.879,3.705,83.844,1.364,1.167,0.006297506,"232","2020","12:32:00 PM","15/08/20","R","24.7","B","BOG-FST","HF","hete","B BOG-FST 2020",6,"FST","symp",12,32,3.28121899374934,-0.99026806874157,-0.139173100960066,"2020 hete HF BOG-FST B","LF-HF","2020 LF-HF BOG-FST B",NA,NA
"227","X233_HF_hete",344.375,4.207,111.911,1.207,1.556,0.005,"233","2020","12:48:00 PM","15/08/20","R","24.6","B","BOG-FST","HF","hete","B BOG-FST 2020",6,"FST","symp",12,48,3.35103216382911,-0.978147600733806,-0.207911690817759,"2020 hete HF BOG-FST B","LF-HF","2020 LF-HF BOG-FST B",NA,NA
"228","X234_LF_homo",185.17,0.654,72.845,0.946,0.222,0.02846831,"234","2020","01:18:00 PM","15/08/20","R","24.6","B","PVN","LF","homo","B PVN 2020",6,"PVN","allo",13,18,3.48193185772869,-0.942641491092178,-0.333806859233771,"2020 homo LF PVN B","LF","2020 LF PVN B","2020-07-08",38
"229","X235_LF_homo",186.751,3.652,67.847,1.722,1,0.005,"235","2020","01:53:00 PM","15/08/20","W","24.7","B","PVN","LF","homo","B PVN 2020",6,"PVN","allo",13,53,3.63464816727819,-0.880890738205386,-0.473319667184843,"2020 homo LF PVN B","LF","2020 LF PVN B","2020-07-08",38
"230","X236_LF_homo",182.569,2.74,161.398,0.303,1.556,0.005,"236","2020","02:25:00 PM","15/08/20","W","24.7","B","PVN","LF","homo","B PVN 2020",6,"PVN","allo",14,25,3.77427450743774,-0.806444604267483,-0.591309648363582,"2020 homo LF PVN B","LF","2020 LF PVN B","2020-07-08",38
"231","X237_LF_homo",205.842,2.196,56.797,2.933,0.444,0.005,"237","2020","02:47:00 PM","15/08/20","R","24.8","B","PVN","LF","homo","B PVN 2020",6,"PVN","allo",14,47,3.87026761629743,-0.7460573750617,-0.665881666000834,"2020 homo LF PVN B","LF","2020 LF PVN B","2020-07-08",38
"232","X238_HF_hete",299.699,3.282,58.667,2.404,0.722,0.005,"238","2020","10:33:00 AM","17/08/20","W","24.5","A","BOG-FST","HF","hete","A BOG-FST 2020",6,"FST","symp",10,33,2.76198354128103,-0.928809552871924,0.370557437509836,"2020 hete HF BOG-FST A","LF-HF","2020 LF-HF BOG-FST A",NA,NA
"233","X239_HF_hete",312.279,3.81,99.569,0.869,1.5,0.01474261,"239","2020","10:51:00 AM","17/08/20","R","24.5","B","PVN-FGC","HF","hete","B PVN-FGC 2020",6,"FGC","symp",10,51,2.84052335762077,-0.955019944457187,0.296541574975571,"2020 hete HF PVN-FGC B","LF-HF","2020 LF-HF PVN-FGC B",NA,NA
"234","X240_HF_hete",316.41,3.689,73.457,0.971,1.222,0.005,"240","2020","11:08:00 AM","17/08/20","R","24.5","B","PVN-FGC","HF","hete","B PVN-FGC 2020",6,"FGC","symp",11,8,2.91469985083053,-0.974370064785235,0.224951054343865,"2020 hete HF PVN-FGC B","LF-HF","2020 LF-HF PVN-FGC B",NA,NA
"235","X241_LF_hete",178.948,1.483,55.114,3.425,0.278,0.005,"241","2020","11:24:00 AM","17/08/20","W","24.6","B","PVN-FGC","LF","hete","B PVN-FGC 2020",6,"PVN","allo",11,24,2.9845130209103,-0.987688340595138,0.156434465040231,"2020 hete LF PVN-FGC B","LF-HF","2020 LF-HF PVN-FGC B",NA,NA
"236","X242_LF_hete",179.186,0.389,78.302,0.452,0.167,0.05,"242","2020","11:50:00 AM","17/08/20","W","24.5","B","PVN-FGC","LF","hete","B PVN-FGC 2020",6,"PVN","allo",11,50,3.09795942228994,-0.999048221581858,0.0436193873653356,"2020 hete LF PVN-FGC B","LF-HF","2020 LF-HF PVN-FGC B",NA,NA
"237","X243_LF_hete",200.436,3.273,58.31,2.391,0.722,0.005,"243","2020","12:06:00 PM","17/08/20","W","24.6","B","PVN-FGC","LF","hete","B PVN-FGC 2020",6,"PVN","allo",12,6,3.16777259236971,-0.999657324975557,-0.0261769483078732,"2020 hete LF PVN-FGC B","LF-HF","2020 LF-HF PVN-FGC B",NA,NA
"238","X244_LF_homo",185.646,3.32,62.798,0.53,1.333,0.005,"244","2020","12:26:00 PM","17/08/20","W","24.5","C","FST","LF","homo","C FST 2020",6,"FST","symp",12,26,3.25503905496942,-0.993571855676587,-0.113203213767907,"2020 homo LF FST C","LF","2020 LF FST C","2020-07-02",46
"239","X245_LF_homo",181.107,4.11,137.309,0.642,2,0.005,"245","2020","12:53:00 PM","17/08/20","R","24.7","C","FST","LF","homo","C FST 2020",6,"FST","symp",12,53,3.37284877947904,-0.973379258460448,-0.229200390922414,"2020 homo LF FST C","LF","2020 LF FST C","2020-07-02",46
"240","X246_LF_homo",178.438,4.224,78.574,0.937,1.444,0.005,"246","2020","01:06:00 PM","17/08/20","R","24.7","C","FST","LF","homo","C FST 2020",6,"FST","symp",13,6,3.42957198016886,-0.958819734868193,-0.284015344703922,"2020 homo LF FST C","LF","2020 LF FST C","2020-07-02",46
"241","X247_LF_hete",152.496,2.866,94.333,0.883,1.111,0.02725187,"247","2020","01:40:00 PM","17/08/20","R","24.8","E","PVN-FST","LF","hete","E PVN-FST 2020",6,"PVN","allo",13,40,3.57792496658838,-0.90630778703665,-0.422618261740699,"2020 hete LF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"242","X248_HF_hete",297.047,3.272,63.036,2.632,0.722,0.005,"248","2020","01:55:00 PM","17/08/20","W","24.6","E","PVN-FST","HF","hete","E PVN-FST 2020",6,"FST","symp",13,55,3.64337481353816,-0.876726755707508,-0.480988768919387,"2020 hete HF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"243","X250_HF_hete",300.107,0.192,80.937,1.785,0.056,0.05,"250","2020","02:28:00 PM","17/08/20","W","24.6","E","PVN-FST","HF","hete","E PVN-FST 2020",6,"FST","symp",14,28,3.7873644768277,-0.798635510047293,-0.601815023152048,"2020 hete HF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"244","X251_HF_hete",320.32,3.507,64.022,2.216,0.833,0.005,"251","2020","02:46:00 PM","17/08/20","W","24.6","E","PVN-FST","HF","hete","E PVN-FST 2020",6,"FST","symp",14,46,3.86590429316744,-0.748955720789002,-0.662620048215737,"2020 hete HF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"245","X252_LF_hete",168.884,3.878,87.04,1.601,1.167,0.005,"252","2020","03:15:00 PM","17/08/20","R","24.8","E","PVN-FST","LF","hete","E PVN-FST 2020",6,"PVN","allo",15,15,3.99244066393703,-0.659345815100069,-0.751839807478977,"2020 hete LF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"246","X253_LF_hete",209.905,4.202,98.821,0.734,1.778,0.005,"253","2020","03:52:00 PM","17/08/20","R","25","E","PVN-FST","LF","hete","E PVN-FST 2020",6,"PVN","allo",15,52,4.1538836197465,-0.529919264233205,-0.848048096156426,"2020 hete LF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"247","X254_HF_hete",304.748,1.767,71.91,2.195,0.444,0.01065837,"254","2020","04:20:00 PM","17/08/20","W","25","E","PVN-FST","HF","hete","E PVN-FST 2020",6,"FST","symp",16,20,4.27605666738611,-0.4226182617407,-0.90630778703665,"2020 hete HF PVN-FST E","LF-HF","2020 LF-HF PVN-FST E",NA,NA
"248","X255_HF_hete",354.048,3.993,104.975,1.342,1.389,0.01066943,"255","2020","12:52:00 PM","18/08/20","R","25","A","FST-FGC","HF","hete","A FST-FGC 2020",6,"FGC","symp",12,52,3.36848545634906,-0.974370064785235,-0.224951054343865,"2020 hete HF FST-FGC A","LF-HF","2020 LF-HF FST-FGC A",NA,NA
"251","X258_LF_hete",190.355,2.546,77.35,0.846,0.944,0.005,"258","2020","02:49:00 PM","18/08/20","R","25","A","FST-FGC","LF","hete","A FST-FGC 2020",6,"FST","symp",14,49,3.8789942625574,-0.740218127486832,-0.672366807434668,"2020 hete LF FST-FGC A","LF-HF","2020 LF-HF FST-FGC A",NA,NA
"252","X259_HF_hete",304.833,2.305,56.372,3.251,0.444,0.005,"259","2020","03:29:00 PM","18/08/20","R","25.2","D","PVN-FST","HF","hete","D PVN-FST 2020",6,"FST","symp",15,29,4.05352718775683,-0.612217280034449,-0.790689573743843,"2020 hete HF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"253","X260_HF_hete",319.776,3.361,78.302,1.261,1.056,0.008305693,"260","2020","12:36:00 PM","19/08/20","R","25.2","D","PVN-FST","HF","hete","D PVN-FST 2020",6,"FST","symp",12,36,3.29867228626928,-0.987688340595138,-0.15643446504023,"2020 hete HF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"254","X261_LF_hete",210.636,1.752,60.027,0.6,0.667,0.005,"261","2020","12:55:00 PM","19/08/20","W","25.3","D","PVN-FST","LF","hete","D PVN-FST 2020",6,"PVN","allo",12,55,3.38157542573901,-0.971342069813262,-0.237685892326173,"2020 hete LF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"255","X262_LF_hete",196.441,2.886,97.58,0.42,1.389,0.005,"262","2020","01:09:00 PM","19/08/20","W","25.1","D","PVN-FST","LF","hete","D PVN-FST 2020",6,"PVN","allo",13,9,3.44266194955881,-0.955019944457187,-0.296541574975571,"2020 hete LF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"256","X263_LF_hete",203.564,0.828,88.893,0.676,0.333,0.05,"263","2020","01:41:00 PM","19/08/20","W","25.2","D","PVN-FST","LF","hete","D PVN-FST 2020",6,"PVN","allo",13,41,3.58228828971836,-0.904455145454368,-0.426568739901458,"2020 hete LF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"257","X264_LF_hete",222.094,4.219,108.358,0.723,1.778,0.005,"264","2020","01:57:00 PM","19/08/20","W","25.2","D","PVN-FST","LF","hete","D PVN-FST 2020",6,"PVN","allo",13,57,3.65210145979813,-0.872496007072797,-0.488621241496955,"2020 hete LF PVN-FST D","LF-HF","2020 LF-HF PVN-FST D",NA,NA
"258","X265_HF_hete",304.051,4.244,119.068,0.983,1.722,0.005,"265","2020","12:57:00 PM","20/08/20","R","24.4","C","PVN-FST","HF","hete","C PVN-FST 2020",6,"FST","symp",12,57,3.39030207199898,-0.969230909706755,-0.246153293028993,"2020 hete HF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"259","X266_HF_hete",329.925,2.794,56.729,3.053,0.556,0.005,"266","2020","01:20:00 PM","20/08/20","R","23.9","C","PVN-FST","HF","hete","C PVN-FST 2020",6,"FST","symp",13,20,3.49065850398866,-0.939692620785908,-0.342020143325669,"2020 hete HF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"260","X267_LF_hete",166.368,3.575,78.37,0.489,1.5,0.005,"267","2020","01:45:00 PM","20/08/20","W","24.1","C","PVN-FST","LF","hete","C PVN-FST 2020",6,"PVN","allo",13,45,3.5997415822383,-0.896872741532688,-0.442288690219002,"2020 hete LF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
"261","X268_LF_hete",162.577,4.058,122.74,0.35,2.056,0.005,"268","2020","02:13:00 PM","20/08/20","W","24.9","C","PVN-FST","LF","hete","C PVN-FST 2020",6,"PVN","allo",14,13,3.72191462987791,-0.836286155847759,-0.548293229519914,"2020 hete LF PVN-FST C","LF-HF","2020 LF-HF PVN-FST C",NA,NA
